"business_id","name","state","categories","is_open","BusinessAcceptsCreditCards","stars","State1","TotalOpenTime","review_count","Numphotos","AcceptCards"
"DUUY9UpEbA69xhketnsdLw","Macha Tea Company","WI","Tea Rooms,Coffee & Tea,Food","1","1","5","2","40","17","0","1"
"pT7ZSVe_XA7Yi51suJpSCw","La Panthère Verte","QC","Food,Restaurants,Vegetarian,Coffee & Tea,Vegan","1","1","5","2","55","37","5","1"
"Ia-1IUh00e_5ie90ju-hpw","The Egg at Davidson","NC","Breakfast & Brunch,Restaurants,Food,Sandwiches,Coffee & Tea","1","1","3","2","65","59","3","1"
"V8HEOhiEUU2i-VHcp_K8lQ","Starbucks","NV","Restaurants,Food,Desserts,Sandwiches,Coffee & Tea","1","1","2","1","72","27","0","1"
"V8HEOhiEUU2i-VHcp_K8lQ","Starbucks","NV","Restaurants,Food,Desserts,Sandwiches,Coffee & Tea","1","1","3","1","72","27","0","1"
"DcaeG13YufDIPq5PcwU6cA","Starbucks","NV","Coffee & Tea,Backshop,Food","1","1","5","1","0","63","0","1"
"DcaeG13YufDIPq5PcwU6cA","Starbucks","NV","Coffee & Tea,Backshop,Food","1","1","5","1","0","63","0","1"
"DcaeG13YufDIPq5PcwU6cA","Starbucks","NV","Coffee & Tea,Backshop,Food","1","1","5","1","0","63","0","1"
"IFXCLHrvjOOcu11Y46_mlQ","Milky Way Ice Cream","ON","Desserts,Coffee & Tea,Ice Cream & Frozen Yogurt,Food","0","1","4","2","0","8","0","1"
"seYvTmOZGJ2IAMdfQa8pkg","Urban Beans Cafe & Bar","AZ","Nightlife,Breakfast & Brunch,Coffee & Tea,Sandwiches,Cafes,Bars,Vegetarian,Restaurants,Bakeries,Food","1","1","1","0","0","417","11","1"
"seYvTmOZGJ2IAMdfQa8pkg","Urban Beans Cafe & Bar","AZ","Nightlife,Breakfast & Brunch,Coffee & Tea,Sandwiches,Cafes,Bars,Vegetarian,Restaurants,Bakeries,Food","1","1","3","0","0","417","11","1"
"seYvTmOZGJ2IAMdfQa8pkg","Urban Beans Cafe & Bar","AZ","Nightlife,Breakfast & Brunch,Coffee & Tea,Sandwiches,Cafes,Bars,Vegetarian,Restaurants,Bakeries,Food","1","1","5","0","0","417","11","1"
"g8ohH7aReWLSUtbLtxnxLw","Starbucks","AZ","Coffee & Tea,Food","1","1","3","0","96","75","0","1"
"h_ypoQ2rmwX8UGSmohsGiQ","Maman","ON","Bars,Nightlife,American (Traditional),Coffee & Tea,Event Planning & Services,Cocktail Bars,Caterers,French,Restaurants,Food,Bakeries","1","1","3","2","53","110","2","1"
"h_ypoQ2rmwX8UGSmohsGiQ","Maman","ON","Bars,Nightlife,American (Traditional),Coffee & Tea,Event Planning & Services,Cocktail Bars,Caterers,French,Restaurants,Food,Bakeries","1","1","3","2","53","110","2","1"
"aVxhELj5r4oOKOw7p4JqcQ","Bagels Las Vegas","NV","Sandwiches,Bagels,Restaurants,Coffee & Tea,Food","1","1","5","1","45","40","1","1"
"nbYLSI9dHj3BlznjapQTFw","Mountain View Thai Cafe","AZ","Cafes,Restaurants,Coffee & Tea,Food,Thai","1","1","3","0","40","74","1","1"
"nbYLSI9dHj3BlznjapQTFw","Mountain View Thai Cafe","AZ","Cafes,Restaurants,Coffee & Tea,Food,Thai","1","1","5","0","40","74","1","1"
"nbYLSI9dHj3BlznjapQTFw","Mountain View Thai Cafe","AZ","Cafes,Restaurants,Coffee & Tea,Food,Thai","1","1","5","0","40","74","1","1"
"00liP5s4IKsq97EH4Cc0Tw","Starbucks","AZ","Coffee & Tea,Food","1","1","1","0","80","46","0","1"
"xWGn7oqLOZu_00H8pZOtsQ","Cracked the Egg Came First","IL","Food,Street Vendors,Breakfast & Brunch,Restaurants,Food Trucks,Coffee & Tea","1","1","2","2","95","73","1","1"
"oUJXPurI_LFTZhRCZcRNcg","Zero Degrees","AZ","Food,Juice Bars & Smoothies,Fast Food,Coffee & Tea,Restaurants,Bubble Tea","1","1","1","0","56","102","5","1"
"oUJXPurI_LFTZhRCZcRNcg","Zero Degrees","AZ","Food,Juice Bars & Smoothies,Fast Food,Coffee & Tea,Restaurants,Bubble Tea","1","1","5","0","56","102","5","1"
"k2sHZR4-JsFQhZHAf4JRQw","Cool Beans Cafe","OH","Restaurants,Food,Cafes,Coffee & Tea","1","1","3","2","65","39","0","1"
"k2sHZR4-JsFQhZHAf4JRQw","Cool Beans Cafe","OH","Restaurants,Food,Cafes,Coffee & Tea","1","1","4","2","65","39","0","1"
"fa1G6WoSdvAO8dzM4FYbUA","Cartel Coffee Lab","AZ","Breakfast & Brunch,Restaurants,Coffee & Tea,Food","1","1","4","0","71","390","9","1"
"fa1G6WoSdvAO8dzM4FYbUA","Cartel Coffee Lab","AZ","Breakfast & Brunch,Restaurants,Coffee & Tea,Food","1","1","4","0","71","390","9","1"
"fa1G6WoSdvAO8dzM4FYbUA","Cartel Coffee Lab","AZ","Breakfast & Brunch,Restaurants,Coffee & Tea,Food","1","1","4","0","71","390","9","1"
"fa1G6WoSdvAO8dzM4FYbUA","Cartel Coffee Lab","AZ","Breakfast & Brunch,Restaurants,Coffee & Tea,Food","1","1","5","0","71","390","9","1"
"fa1G6WoSdvAO8dzM4FYbUA","Cartel Coffee Lab","AZ","Breakfast & Brunch,Restaurants,Coffee & Tea,Food","1","1","5","0","71","390","9","1"
"ALp--wAIVL4qQfCANn3ffw","Hunt & Gather Cafe","NV","Food,Cafes,Pizza,Coffee & Tea,Restaurants","0","1","5","1","48","127","5","1"
"ALp--wAIVL4qQfCANn3ffw","Hunt & Gather Cafe","NV","Food,Cafes,Pizza,Coffee & Tea,Restaurants","0","1","5","1","48","127","5","1"
"KXGkJy-s9W1re2sXqSqoiA","Honey Moon Sweets","AZ","Desserts,Coffee & Tea,Food,Bakeries","1","1","5","0","50","149","10","1"
"VzUo-RURV3VnfNItAYM8yg","Boba Hut","NV","Hawaiian,Bubble Tea,Food,Chinese,Restaurants,Asian Fusion,Coffee & Tea","1","1","4","1","57","247","4","1"
"VzUo-RURV3VnfNItAYM8yg","Boba Hut","NV","Hawaiian,Bubble Tea,Food,Chinese,Restaurants,Asian Fusion,Coffee & Tea","1","1","5","1","57","247","4","1"
"jJzs7yTkNbsmNJDCElL4dA","Cats and Dogs Coffeehouse","PA","Coffee & Tea,Food","0","1","4","2","60","4","0","1"
"y90JVPFQ_TWGQaBhHtSm3w","Starbucks","PA","Food,Coffee & Tea","1","1","5","2","86","28","0","1"
"B3p3SOzdRZ88yT96oJ72uA","Boxcar Social","ON","Wine Bars,Cafes,Nightlife,Restaurants,Food,Coffee & Tea,Beer,Wine & Spirits,Bars","1","N/A","4","2","70","53","2","0"
"B3p3SOzdRZ88yT96oJ72uA","Boxcar Social","ON","Wine Bars,Cafes,Nightlife,Restaurants,Food,Coffee & Tea,Beer,Wine & Spirits,Bars","1","N/A","5","2","70","53","2","0"
"Co0dfk_xt8k83qM4Ei8sEA","Höhencafe am Killesberg","BW","Food,Cafes,Coffee & Tea,Restaurants","1","1","4","2","0","12","0","1"
"NR8k-wkG1rObtnPIJTKMvw","Espresso Royale","IL","Food,Coffee & Tea","1","1","5","2","0","6","0","1"
"Q-cNS-72xw4Kd-_O9cB7cw","Hot Oven Bakery","ON","Coffee & Tea,Food,Bakeries","1","null","3","2","60","14","0","0"
"qNFHmH-qo7Ia2vv0IK72ug","Tequila Bookworm","ON","Nightlife,Coffee & Tea,Sandwiches,Restaurants,Bars,Food","1","1","4","2","69","84","8","1"
"qNFHmH-qo7Ia2vv0IK72ug","Tequila Bookworm","ON","Nightlife,Coffee & Tea,Sandwiches,Restaurants,Bars,Food","1","1","4","2","69","84","8","1"
"qNFHmH-qo7Ia2vv0IK72ug","Tequila Bookworm","ON","Nightlife,Coffee & Tea,Sandwiches,Restaurants,Bars,Food","1","1","4","2","69","84","8","1"
"gS0CcaNcmiU18nLqqELhUQ","Palio","NV","Coffeeshops,Nightlife,Breakfast & Brunch,Coffee & Tea,Food,Desserts,Restaurants","1","1","5","1","64","92","16","1"
"XlZ2Row0pszDilc5WmXiZQ","Tendou Matcha & Dessert","ON","Japanese,Desserts,Ice Cream & Frozen Yogurt,Restaurants,Coffee & Tea,Food","1","N/A","4","2","56","264","34","0"
"XlZ2Row0pszDilc5WmXiZQ","Tendou Matcha & Dessert","ON","Japanese,Desserts,Ice Cream & Frozen Yogurt,Restaurants,Coffee & Tea,Food","1","N/A","5","2","56","264","34","0"
"HrppuvgMdHCCWw6UObirrA","Southside Diner","OH","Food,Restaurants,American (New),Breakfast & Brunch,Diners,Coffee & Tea","1","1","4","2","40","226","5","1"
"HrppuvgMdHCCWw6UObirrA","Southside Diner","OH","Food,Restaurants,American (New),Breakfast & Brunch,Diners,Coffee & Tea","1","1","4","2","40","226","5","1"
"-pEtK-dm5l1-77BrP87j4A","Varsity Bar-B-Q & Ice Cream","NC","Barbeque,Restaurants,Coffee & Tea,Food,Ice Cream & Frozen Yogurt","1","1","5","2","50","27","3","1"
"Fpk1R_MRyqeM7W4gbkBewQ","I-Migoo","ON","Coffee & Tea,Food,Desserts","1","null","2","2","57","31","0","0"
"PCiyAPyWO9_6IUWgw7Pwog","Alo Cafe","AZ","Food,Restaurants,Cafes,Breakfast & Brunch,Coffee & Tea","1","1","1","0","35","378","2","1"
"PCiyAPyWO9_6IUWgw7Pwog","Alo Cafe","AZ","Food,Restaurants,Cafes,Breakfast & Brunch,Coffee & Tea","1","1","1","0","35","378","2","1"
"PCiyAPyWO9_6IUWgw7Pwog","Alo Cafe","AZ","Food,Restaurants,Cafes,Breakfast & Brunch,Coffee & Tea","1","1","5","0","35","378","2","1"
"PCiyAPyWO9_6IUWgw7Pwog","Alo Cafe","AZ","Food,Restaurants,Cafes,Breakfast & Brunch,Coffee & Tea","1","1","5","0","35","378","2","1"
"xjt6w2cNvE44Go-l-rK_6Q","Starbucks","NV","Food,Cafes,Restaurants,Coffee & Tea","1","1","5","1","21","5","0","1"
"VP9XVlOVolnuUApRaILFwQ","La Petite Marche","QC","Breakfast & Brunch,Restaurants,Coffee & Tea,Food","1","1","4","2","81","51","1","1"
"91FlIjn-FabJYjJ819gwbQ","Kaleidoscope Juice","AZ","Salad,Vegan,Coffee & Tea,Sandwiches,Juice Bars & Smoothies,Food,Health Markets,Specialty Food,Restaurants","1","1","5","0","57","121","15","1"
"anQ0TggcB6f4yO4csQ44oA","Elevated Juice","NV","Juice Bars & Smoothies,Sandwiches,Acai Bowls,Food,Coffee & Tea,Restaurants","0","1","4","1","60","83","0","1"
"VWtT4DKxQ4YVRWT88Z5SMA","Sambalatte","NV","Coffee & Tea,Cafes,Restaurants,Food","1","1","4","1","55","278","13","1"
"GKK0iaO5Ua3yeT_KFh0ICQ","Kaleidoscope Juice","AZ","Juice Bars & Smoothies,Organic Stores,Health Markets,Restaurants,Specialty Food,Food,Salad,Coffee & Tea","1","1","5","0","55","111","0","1"
"1rULAY9Q_mfZIZtPhgqnmw","Teavana","NV","Coffee & Tea,Food","1","1","3","1","56","74","0","1"
"1rULAY9Q_mfZIZtPhgqnmw","Teavana","NV","Coffee & Tea,Food","1","1","5","1","56","74","0","1"
"D3dAx-QW_uuClz4MambeHA","La Grande Orange Grocery","AZ","Bakeries,Pizza,American (New),Grocery,Sandwiches,Breakfast & Brunch,Restaurants,Food,Coffee & Tea","1","1","2","0","80","783","19","1"
"D3dAx-QW_uuClz4MambeHA","La Grande Orange Grocery","AZ","Bakeries,Pizza,American (New),Grocery,Sandwiches,Breakfast & Brunch,Restaurants,Food,Coffee & Tea","1","1","4","0","80","783","19","1"
"D3dAx-QW_uuClz4MambeHA","La Grande Orange Grocery","AZ","Bakeries,Pizza,American (New),Grocery,Sandwiches,Breakfast & Brunch,Restaurants,Food,Coffee & Tea","1","1","4","0","80","783","19","1"
"D3dAx-QW_uuClz4MambeHA","La Grande Orange Grocery","AZ","Bakeries,Pizza,American (New),Grocery,Sandwiches,Breakfast & Brunch,Restaurants,Food,Coffee & Tea","1","1","5","0","80","783","19","1"
"D3dAx-QW_uuClz4MambeHA","La Grande Orange Grocery","AZ","Bakeries,Pizza,American (New),Grocery,Sandwiches,Breakfast & Brunch,Restaurants,Food,Coffee & Tea","1","1","5","0","80","783","19","1"
"D3dAx-QW_uuClz4MambeHA","La Grande Orange Grocery","AZ","Bakeries,Pizza,American (New),Grocery,Sandwiches,Breakfast & Brunch,Restaurants,Food,Coffee & Tea","1","1","5","0","80","783","19","1"
"D3dAx-QW_uuClz4MambeHA","La Grande Orange Grocery","AZ","Bakeries,Pizza,American (New),Grocery,Sandwiches,Breakfast & Brunch,Restaurants,Food,Coffee & Tea","1","1","5","0","80","783","19","1"
"-wacMjBR6_gz1AAGlulSDQ","Sheesha Lounge and Cafe","ON","Restaurants,Lounges,Bars,Shopping,Food,Vape Shops,Nightlife,Coffee & Tea","0","1","4","2","71","38","0","1"
"juLWWe-wVh_1uMLMAaP4qA","Tea Shop 168","ON","Coffee & Tea,Food","1","null","4","2","0","22","0","0"
"1pE3hc4Y13X2wCjhhi1e-g","iQ Food","ON","Health Markets,Coffee & Tea,Gluten-Free,Fast Food,Specialty Food,Restaurants,Food,Salad,Juice Bars & Smoothies","1","1","5","2","58","61","1","1"
"KuyB4pILxj4pKHvbY6CrJg","Serenade","NV","Desserts,Shaved Ice,Coffee & Tea,Food","1","1","4","1","75","483","0","1"
"KuyB4pILxj4pKHvbY6CrJg","Serenade","NV","Desserts,Shaved Ice,Coffee & Tea,Food","1","1","5","1","75","483","0","1"
"KuyB4pILxj4pKHvbY6CrJg","Serenade","NV","Desserts,Shaved Ice,Coffee & Tea,Food","1","1","5","1","75","483","0","1"
"KuyB4pILxj4pKHvbY6CrJg","Serenade","NV","Desserts,Shaved Ice,Coffee & Tea,Food","1","1","5","1","75","483","0","1"
"BTaxbEngh820AuCH7g2hYw","Starbucks","OH","Coffee & Tea,Food","1","1","1","2","0","5","0","1"
"lsopUiYOltljpfYcPq9Sbg","Eggs 4 Life","ON","Canadian (New),Restaurants,Breakfast & Brunch,Coffee & Tea,Food","1","1","4","2","40","30","0","1"
"1e7hOSI9GEE-dTxIcA3c0Q","Pikolo","QC","Restaurants,Breakfast & Brunch,Cafes,Coffee & Tea,Food","1","1","4","2","60","260","14","1"
"1e7hOSI9GEE-dTxIcA3c0Q","Pikolo","QC","Restaurants,Breakfast & Brunch,Cafes,Coffee & Tea,Food","1","1","4","2","60","260","14","1"
"1e7hOSI9GEE-dTxIcA3c0Q","Pikolo","QC","Restaurants,Breakfast & Brunch,Cafes,Coffee & Tea,Food","1","1","5","2","60","260","14","1"
"SAINRBBSh5WzyfD_5-wRmw","Versus Coffee","ON","Coffee & Tea,Cafes,Restaurants,Food","1","N/A","5","2","55","40","0","0"
"fiTsJne_OG9rhHjQ6t2LMQ","Dispatch Coffee","QC","Food,Coffee & Tea","1","N/A","4","2","60","18","0","0"
"38eco8GPjF3aVvuazd7HHg","Cafe Le Theatre","BW","Coffee & Tea,Salad,Food,Restaurants,Italian,Cafes","1","1","4","2","72","46","4","1"
"jRfQX8enRhWHf7V5zP5U8g","The Gelato Spot","AZ","Ice Cream & Frozen Yogurt,Food,Sandwiches,Pizza,Coffee & Tea,Gelato,Restaurants","1","1","5","0","61","379","16","1"
"jRfQX8enRhWHf7V5zP5U8g","The Gelato Spot","AZ","Ice Cream & Frozen Yogurt,Food,Sandwiches,Pizza,Coffee & Tea,Gelato,Restaurants","1","1","5","0","61","379","16","1"
"HaWU8ICNtjIkCN_ZNrx1hw","Illumilatte Brew Society","NV","Cafes,Bakeries,Art Galleries,Shopping,Restaurants,Coffee & Tea,Food,Arts & Entertainment","1","1","2","1","80","302","0","1"
"HaWU8ICNtjIkCN_ZNrx1hw","Illumilatte Brew Society","NV","Cafes,Bakeries,Art Galleries,Shopping,Restaurants,Coffee & Tea,Food,Arts & Entertainment","1","1","4","1","80","302","0","1"
"HaWU8ICNtjIkCN_ZNrx1hw","Illumilatte Brew Society","NV","Cafes,Bakeries,Art Galleries,Shopping,Restaurants,Coffee & Tea,Food,Arts & Entertainment","1","1","5","1","80","302","0","1"
"HaWU8ICNtjIkCN_ZNrx1hw","Illumilatte Brew Society","NV","Cafes,Bakeries,Art Galleries,Shopping,Restaurants,Coffee & Tea,Food,Arts & Entertainment","1","1","5","1","80","302","0","1"
"BY0o4pOtNPKyTklTFXDJpg","Dineen Coffee","ON","Coffee & Tea,Food","1","1","5","2","65","261","0","1"
"QSCDR9RBTVyTw7p_Nbq1Xg","Einstein Bros Bagels","AZ","Breakfast & Brunch,Bagels,Delis,Food,Coffee & Tea,Restaurants","1","1","1","0","60","54","0","1"
"XNaRdASCJ3OlSxrlVKH4Dw","Eskimo Tea House & Dessert","ON","Internet Cafes,Coffee & Tea,Desserts,Food","0","1","4","2","71","18","0","1"
"N1yMNZCAuanbdJran9QZHw","QQ Tea Plus","NV","Juice Bars & Smoothies,Food,Coffee & Tea,Bubble Tea","1","1","5","1","55","69","0","1"
"yTTEhnUOirRjGjxkObQTVw","Odelay Bagel","AZ","Bagels,Coffee & Tea,Cafes,Restaurants,Food","1","1","5","0","60","83","8","1"
"pzwojvXN9wnsNKDkKhrCGg","Starbucks","AZ","Coffee & Tea,Food","1","1","1","0","85","50","0","1"
"PV_0dG4bYgFyrBxgauBWIw","Café Humble Lion","QC","Coffee & Tea,Food","1","1","1","2","55","77","0","1"
"PV_0dG4bYgFyrBxgauBWIw","Café Humble Lion","QC","Coffee & Tea,Food","1","1","4","2","55","77","0","1"
"gOcq978lYnZaaRVGAqF69w","Dunkin' Donuts","AZ","Coffee & Tea,Donuts,Bagels,Sandwiches,Food,Bakeries,Restaurants","1","1","1","0","85","10","0","1"
"rtr3fSe2DIjjTkyHJQtCAQ","T-Buds","ON","Restaurants,Tea Rooms,Food,Cafes,Coffee & Tea,Creperies","1","1","4","2","30","71","7","1"
"rtr3fSe2DIjjTkyHJQtCAQ","T-Buds","ON","Restaurants,Tea Rooms,Food,Cafes,Coffee & Tea,Creperies","1","1","4","2","30","71","7","1"
"rtr3fSe2DIjjTkyHJQtCAQ","T-Buds","ON","Restaurants,Tea Rooms,Food,Cafes,Coffee & Tea,Creperies","1","1","5","2","30","71","7","1"
"61wUpoim2yzSMPKxg58ReQ","Rosie's Coffee Bar & Bakery","WI","Breakfast & Brunch,Food,Coffee & Tea,Restaurants,Bakeries","1","1","2","2","50","85","4","1"
"uuxiWohekdxlN3GmA5fl3A","Starbucks","AZ","Food,Coffee & Tea","1","1","3","0","85","51","0","1"
"Xwf022IffmZPq6V25iomDg","Gold Bar Espresso","AZ","Coffee & Tea,Food","1","1","2","0","85","181","3","1"
"Xwf022IffmZPq6V25iomDg","Gold Bar Espresso","AZ","Coffee & Tea,Food","1","1","3","0","85","181","3","1"
"Xwf022IffmZPq6V25iomDg","Gold Bar Espresso","AZ","Coffee & Tea,Food","1","1","5","0","85","181","3","1"
"G2-5pTv6qx3tVUCrv5_d6Q","Caketini","AZ","Food,Bakeries,Coffee & Tea","1","1","2","0","56","133","0","1"
"stfKVcGqGnFu18OPUoIj7w","Destiny Tea Cafe","ON","Asian Fusion,Restaurants,Coffee & Tea,Tea Rooms,Food,Juice Bars & Smoothies","0","1","2","2","76","120","0","1"
"stfKVcGqGnFu18OPUoIj7w","Destiny Tea Cafe","ON","Asian Fusion,Restaurants,Coffee & Tea,Tea Rooms,Food,Juice Bars & Smoothies","0","1","2","2","76","120","0","1"
"stfKVcGqGnFu18OPUoIj7w","Destiny Tea Cafe","ON","Asian Fusion,Restaurants,Coffee & Tea,Tea Rooms,Food,Juice Bars & Smoothies","0","1","3","2","76","120","0","1"
"BjRi5W4tESsLRwVb85GIMQ","Mr. Z Tea Co","NV","Restaurants,Juice Bars & Smoothies,Coffee & Tea,Tea Rooms,Food,Taiwanese","1","1","2","1","50","123","0","1"
"NN0d_nZ7dX9pS67q4pHbFg","City Cafe","PA","Breakfast & Brunch,Coffee & Tea,Food,Vegetarian,Restaurants","0","1","4","2","60","62","2","1"
"ESQoAgfEMZFE7PQN-OKLMg","Comoncy","AZ","Restaurants,Cafes,Food,Sandwiches,Breakfast & Brunch,Coffee & Tea,Juice Bars & Smoothies","1","1","3","0","45","62","21","1"
"jn7h4Uv-RKHflDHsAfqoDA","Bagels On Fire","ON","Bagels,Food,Restaurants,Coffee & Tea,Breakfast & Brunch","1","1","5","2","70","51","0","1"
"ZQ-7uFQk21NHoOzJfhEjBw","Starbucks","AZ","Food,Coffee & Tea","1","1","1","0","85","53","0","1"
"igaFdtY14E_Q4_oFRPjchg","Artisan Roast","EDH","Food,Cafes,Restaurants,Coffee & Tea","1","null","5","2","52","27","0","0"
"M5JxDE66OfalxhGHALJfpQ","Ezra's Pound","ON","Food,Coffee & Tea","1","1","4","2","55","76","0","1"
"iUWou8115_0y66aJdfxfPg","The Coffee Bean & Tea Leaf","AZ","Coffee & Tea,Food","1","1","3","0","80","77","0","1"
"hSNzpVnmPJLjCndBal4KFA","Project Coffee","EDH","Food,Sandwiches,Coffee & Tea,Restaurants","1","1","3","2","60","38","3","1"
"l_EnRJmjD34gYCf6kabF3Q","Starbucks","OH","Coffee & Tea,Food","1","1","4","2","76","16","0","1"
"SThmy10YhS13oFgT990Xhw","Cast Iron Waffles","NC","Breakfast & Brunch,Coffee & Tea,Restaurants,Food","1","1","4","2","45","154","2","1"
"SThmy10YhS13oFgT990Xhw","Cast Iron Waffles","NC","Breakfast & Brunch,Coffee & Tea,Restaurants,Food","1","1","5","2","45","154","2","1"
"UMqfeCItzQ2glr4d9apGlA","Sunrise Coffee","NV","Tea Rooms,Food,Coffee & Tea,Vegan,Restaurants","1","1","1","1","75","944","36","1"
"UMqfeCItzQ2glr4d9apGlA","Sunrise Coffee","NV","Tea Rooms,Food,Coffee & Tea,Vegan,Restaurants","1","1","3","1","75","944","36","1"
"UMqfeCItzQ2glr4d9apGlA","Sunrise Coffee","NV","Tea Rooms,Food,Coffee & Tea,Vegan,Restaurants","1","1","3","1","75","944","36","1"
"UMqfeCItzQ2glr4d9apGlA","Sunrise Coffee","NV","Tea Rooms,Food,Coffee & Tea,Vegan,Restaurants","1","1","4","1","75","944","36","1"
"UMqfeCItzQ2glr4d9apGlA","Sunrise Coffee","NV","Tea Rooms,Food,Coffee & Tea,Vegan,Restaurants","1","1","4","1","75","944","36","1"
"UMqfeCItzQ2glr4d9apGlA","Sunrise Coffee","NV","Tea Rooms,Food,Coffee & Tea,Vegan,Restaurants","1","1","5","1","75","944","36","1"
"UMqfeCItzQ2glr4d9apGlA","Sunrise Coffee","NV","Tea Rooms,Food,Coffee & Tea,Vegan,Restaurants","1","1","5","1","75","944","36","1"
"UMqfeCItzQ2glr4d9apGlA","Sunrise Coffee","NV","Tea Rooms,Food,Coffee & Tea,Vegan,Restaurants","1","1","5","1","75","944","36","1"
"q_KQbgnaYDlPx8EHTydcBQ","Kiko Cafe","ON","Food,Cafes,Beer,Wine & Spirits,Asian Fusion,Restaurants,Chinese,Fast Food,Coffee & Tea","0","1","3","2","55","66","1","1"
"4GOj3xoeltQpxuctGS6e5g","Cafe at the Palace","EDH","Food,Coffee & Tea","1","1","4","2","0","6","0","1"
"FWT5bnR1gTJK77tKL3qyJQ","Island Bean Company","PA","Food,Coffee & Tea","1","1","5","2","70","26","0","1"
"RvwZqjdkZ_pER0moPXLZAQ","Rose Tea Cafe","PA","Restaurants,Bubble Tea,Coffee & Tea,Chinese,Taiwanese,Food,Cafes","1","1","1","2","56","306","3","1"
"RvwZqjdkZ_pER0moPXLZAQ","Rose Tea Cafe","PA","Restaurants,Bubble Tea,Coffee & Tea,Chinese,Taiwanese,Food,Cafes","1","1","3","2","56","306","3","1"
"RvwZqjdkZ_pER0moPXLZAQ","Rose Tea Cafe","PA","Restaurants,Bubble Tea,Coffee & Tea,Chinese,Taiwanese,Food,Cafes","1","1","3","2","56","306","3","1"
"_axD8DiO1to9Am8xJjtKHw","Dunkin' Donuts","NV","Coffee & Tea,Food,Donuts","1","1","4","1","75","57","0","1"
"WB7346WSdkTHvtHfWPilaA","Be Coffee + Food + Stuff","AZ","Sandwiches,Coffee & Tea,Food,Cafes,Restaurants,Breakfast & Brunch","1","1","5","0","60","262","18","1"
"OwsgMxU-b0LanDvNuByoZg","Starbucks","AZ","Coffee & Tea,Food","1","1","5","0","90","12","0","1"
"lZaSwRBRgg0ulXR8MKzL-w","Marie's Cafe","OH","Middle Eastern,Coffee & Tea,Food,Breakfast & Brunch,Specialty Food,Sandwiches,Diners,Restaurants,Mediterranean,Ethnic Food","1","1","5","2","40","23","1","1"
"DBgzDMacCKux25bA2tr15A","Crisp Greens","AZ","Food,Restaurants,American (New),Coffee & Tea,Juice Bars & Smoothies,Salad","1","1","4","0","55","50","0","1"
"2X_ayXUF23dzjNVD4vlvQg","Gaston Pour House","NC","Nightlife,Lounges,Coffee & Tea,Food,Bars,Restaurants","1","1","5","2","77","7","0","1"
"j943gfwJ5u-IybuZ4ZIJlw","Cafe Con Leche Espresso Bar","ON","Local Flavor,Coffee & Tea,Desserts,Food","1","1","5","2","55","28","0","1"
"B89xU39A243rNNoQpcCKYA","Avery's Coffee Roasters","NV","Coffee & Tea,Food","1","1","2","1","55","181","0","1"
"B89xU39A243rNNoQpcCKYA","Avery's Coffee Roasters","NV","Coffee & Tea,Food","1","1","4","1","55","181","0","1"
"B89xU39A243rNNoQpcCKYA","Avery's Coffee Roasters","NV","Coffee & Tea,Food","1","1","5","1","55","181","0","1"
"xhwHGo0nJOxAqlXE2IrvEA","Starbucks","AZ","Food,Coffee & Tea","1","1","3","0","70","8","0","1"
"jP4aIHwJwpkKy-V3nG8f6w","The Cookie Garden","PA","Food,Tea Rooms,Coffee & Tea,Bakeries","0","1","3","2","60","5","0","1"
"N_2yEZ41g9zDW_gWArFiHw","Sweet Jesus","ON","Food,Ice Cream & Frozen Yogurt,Coffee & Tea,Desserts","1","1","2","2","62","583","0","1"
"N_2yEZ41g9zDW_gWArFiHw","Sweet Jesus","ON","Food,Ice Cream & Frozen Yogurt,Coffee & Tea,Desserts","1","1","3","2","62","583","0","1"
"N_2yEZ41g9zDW_gWArFiHw","Sweet Jesus","ON","Food,Ice Cream & Frozen Yogurt,Coffee & Tea,Desserts","1","1","3","2","62","583","0","1"
"N_2yEZ41g9zDW_gWArFiHw","Sweet Jesus","ON","Food,Ice Cream & Frozen Yogurt,Coffee & Tea,Desserts","1","1","3","2","62","583","0","1"
"kWp5-84f_V8jfGydRiZzmg","Tea Shop","ON","Tea Rooms,Food,Bubble Tea,Coffee & Tea","0","1","5","2","66","32","1","1"
"OfLdWSqZ4HM_-B5khUtS8w","Olive Tree Market & Grill","AZ","Mediterranean,Ethnic Food,Coffee & Tea,Restaurants,Specialty Food,Food,Greek","1","1","3","0","55","157","3","1"
"QSfhaQD4sJ18oVwnwae4Kg","Starbucks","AZ","Coffee & Tea,Food","1","1","1","0","59","7","0","1"
"n_K2xa_nqzUqaUJa0S_5tQ","Tea Station","NV","Food,Coffee & Tea,Restaurants,Taiwanese","1","1","1","1","70","682","17","1"
"n_K2xa_nqzUqaUJa0S_5tQ","Tea Station","NV","Food,Coffee & Tea,Restaurants,Taiwanese","1","1","2","1","70","682","17","1"
"n_K2xa_nqzUqaUJa0S_5tQ","Tea Station","NV","Food,Coffee & Tea,Restaurants,Taiwanese","1","1","2","1","70","682","17","1"
"3nudXkhgKYY92Wc8rQxxSg","21 Cakes","AZ","Coffee & Tea,Cupcakes,Food,Bakeries,Desserts","1","1","3","0","45","128","0","1"
"3nudXkhgKYY92Wc8rQxxSg","21 Cakes","AZ","Coffee & Tea,Cupcakes,Food,Bakeries,Desserts","1","1","5","0","45","128","0","1"
